period,stateid,stateDescription,sectorid,sectorName,price,price-units
2007-07,OH,Ohio,COM,commercial,8.93,cents per kilowatt-hour
2007-07,OH,Ohio,IND,industrial,6.04,cents per kilowatt-hour
2007-07,OK,Oklahoma,COM,commercial,8.02,cents per kilowatt-hour
2007-07,OK,Oklahoma,IND,industrial,5.84,cents per kilowatt-hour
2007-07,OR,Oregon,COM,commercial,7.15,cents per kilowatt-hour
2007-07,OR,Oregon,IND,industrial,5.21,cents per kilowatt-hour
2007-08,KY,Kentucky,COM,commercial,6.95,cents per kilowatt-hour
2007-08,KY,Kentucky,IND,industrial,5.16,cents per kilowatt-hour
2007-08,LA,Louisiana,COM,commercial,9.09,cents per kilowatt-hour
2007-08,LA,Louisiana,IND,industrial,6.9,cents per kilowatt-hour
2007-08,ME,Maine,COM,commercial,12.63,cents per kilowatt-hour
2007-08,ME,Maine,IND,industrial,13.23,cents per kilowatt-hour
2021-09,AL,Alabama,COM,commercial,11.92,cents per kilowatt-hour
2021-09,AL,Alabama,IND,industrial,6.65,cents per kilowatt-hour
2021-09,AK,Alaska,COM,commercial,19.55,cents per kilowatt-hour
2021-09,AK,Alaska,IND,industrial,17.81,cents per kilowatt-hour
2021-09,AZ,Arizona,COM,commercial,10.74,cents per kilowatt-hour
2021-09,AZ,Arizona,IND,industrial,7.3,cents per kilowatt-hour
2015-05,NM,New Mexico,COM,commercial,10.02,cents per kilowatt-hour
2015-05,NM,New Mexico,IND,industrial,6.44,cents per kilowatt-hour
2015-05,NY,New York,COM,commercial,14.51,cents per kilowatt-hour
2015-05,NY,New York,IND,industrial,5.76,cents per kilowatt-hour
2015-05,NC,North Carolina,COM,commercial,8.57,cents per kilowatt-hour
2015-05,NC,North Carolina,IND,industrial,6.23,cents per kilowatt-hour
2015-06,MN,Minnesota,COM,commercial,10.32,cents per kilowatt-hour
2009-03,AZ,Arizona,IND,industrial,6.13,cents per kilowatt-hour
2009-03,AR,Arkansas,COM,commercial,7.64,cents per kilowatt-hour
2009-03,AR,Arkansas,IND,industrial,5.89,cents per kilowatt-hour
2009-03,CA,California,COM,commercial,11.84,cents per kilowatt-hour
2009-03,CA,California,IND,industrial,9.47,cents per kilowatt-hour
2009-04,KS,Kansas,COM,commercial,7.81,cents per kilowatt-hour
2009-04,KS,Kansas,IND,industrial,6.27,cents per kilowatt-hour
2009-04,KY,Kentucky,COM,commercial,7.63,cents per kilowatt-hour
2009-07,LA,Louisiana,COM,commercial,7.32,cents per kilowatt-hour
2009-07,LA,Louisiana,IND,industrial,4.9,cents per kilowatt-hour
2007-08,WNC,West North Central,COM,commercial,7.47,cents per kilowatt-hour
2007-08,WNC,West North Central,IND,industrial,5.62,cents per kilowatt-hour
2007-08,SAT,South Atlantic,COM,commercial,8.95,cents per kilowatt-hour
2007-09,MAT,Middle Atlantic,COM,commercial,14.04,cents per kilowatt-hour
2007-09,MAT,Middle Atlantic,IND,industrial,7.49,cents per kilowatt-hour
2007-09,ENC,East North Central,COM,commercial,8.47,cents per kilowatt-hour
2007-09,ENC,East North Central,IND,industrial,6.01,cents per kilowatt-hour
2003-09,ND,North Dakota,COM,commercial,5.9,cents per kilowatt-hour
2003-09,ND,North Dakota,IND,industrial,4.27,cents per kilowatt-hour
2003-09,OH,Ohio,COM,commercial,7.6,cents per kilowatt-hour
2003-09,OH,Ohio,IND,industrial,4.83,cents per kilowatt-hour
2003-09,OK,Oklahoma,COM,commercial,6.79,cents per kilowatt-hour
2003-09,OK,Oklahoma,IND,industrial,4.71,cents per kilowatt-hour
2003-09,OR,Oregon,COM,commercial,6.24,cents per kilowatt-hour
2003-09,OR,Oregon,IND,industrial,4.7,cents per kilowatt-hour
2003-09,PA,Pennsylvania,COM,commercial,8.92,cents per kilowatt-hour
2003-09,PA,Pennsylvania,IND,industrial,6.05,cents per kilowatt-hour
2003-09,RI,Rhode Island,COM,commercial,10.05,cents per kilowatt-hour
2003-09,RI,Rhode Island,IND,industrial,10.7,cents per kilowatt-hour
2020-10,FL,Florida,COM,commercial,8.98,cents per kilowatt-hour
2020-10,FL,Florida,IND,industrial,7.42,cents per kilowatt-hour
2007-08,MD,Maryland,COM,commercial,12.33,cents per kilowatt-hour
2007-08,MD,Maryland,IND,industrial,10.26,cents per kilowatt-hour
2007-08,MA,Massachusetts,COM,commercial,15.35,cents per kilowatt-hour
2007-08,MA,Massachusetts,IND,industrial,14.28,cents per kilowatt-hour
2007-08,MI,Michigan,COM,commercial,8.93,cents per kilowatt-hour
2007-08,MI,Michigan,IND,industrial,6.81,cents per kilowatt-hour
2007-08,MN,Minnesota,COM,commercial,7.84,cents per kilowatt-hour
2007-08,MN,Minnesota,IND,industrial,6.09,cents per kilowatt-hour
2007-08,MS,Mississippi,COM,commercial,9,cents per kilowatt-hour
2007-08,MS,Mississippi,IND,industrial,6.11,cents per kilowatt-hour
2007-08,MO,Missouri,COM,commercial,7.55,cents per kilowatt-hour
2007-08,MO,Missouri,IND,industrial,5.68,cents per kilowatt-hour
2007-09,FL,Florida,IND,industrial,7.8,cents per kilowatt-hour
2020-05,WY,Wyoming,IND,industrial,7.17,cents per kilowatt-hour
2020-05,NEW,New England,COM,commercial,15.43,cents per kilowatt-hour
2020-05,NEW,New England,IND,industrial,13.04,cents per kilowatt-hour
2020-05,MAT,Middle Atlantic,COM,commercial,12.28,cents per kilowatt-hour
2020-05,MAT,Middle Atlantic,IND,industrial,6.37,cents per kilowatt-hour
2020-05,ENC,East North Central,COM,commercial,10.36,cents per kilowatt-hour
2020-05,ENC,East North Central,IND,industrial,6.83,cents per kilowatt-hour
2007-07,VT,Vermont,IND,industrial,8.96,cents per kilowatt-hour
2007-07,VA,Virginia,COM,commercial,6.45,cents per kilowatt-hour
2007-07,VA,Virginia,IND,industrial,5.05,cents per kilowatt-hour
2007-07,WA,Washington,COM,commercial,6.67,cents per kilowatt-hour
2007-07,WA,Washington,IND,industrial,4.64,cents per kilowatt-hour
2007-07,WV,West Virginia,COM,commercial,5.78,cents per kilowatt-hour
2020-05,NC,North Carolina,COM,commercial,8.46,cents per kilowatt-hour
2020-05,NC,North Carolina,IND,industrial,5.94,cents per kilowatt-hour
2020-05,ND,North Dakota,COM,commercial,9.48,cents per kilowatt-hour
2020-05,ND,North Dakota,IND,industrial,7.38,cents per kilowatt-hour
2020-05,OH,Ohio,COM,commercial,9.73,cents per kilowatt-hour
2020-05,OH,Ohio,IND,industrial,6.22,cents per kilowatt-hour
2020-05,OK,Oklahoma,COM,commercial,7.47,cents per kilowatt-hour
2020-05,OK,Oklahoma,IND,industrial,4.48,cents per kilowatt-hour
2020-05,OR,Oregon,COM,commercial,9.39,cents per kilowatt-hour
2020-05,OR,Oregon,IND,industrial,5.61,cents per kilowatt-hour
2020-05,PA,Pennsylvania,COM,commercial,8.84,cents per kilowatt-hour
2020-05,PA,Pennsylvania,IND,industrial,6.18,cents per kilowatt-hour
2020-05,RI,Rhode Island,COM,commercial,15.46,cents per kilowatt-hour
2020-05,RI,Rhode Island,IND,industrial,15.95,cents per kilowatt-hour
2020-05,SC,South Carolina,COM,commercial,10.45,cents per kilowatt-hour
2020-05,SC,South Carolina,IND,industrial,5.86,cents per kilowatt-hour
2009-07,TN,Tennessee,COM,commercial,9.39,cents per kilowatt-hour
2009-07,TN,Tennessee,IND,industrial,6.69,cents per kilowatt-hour
2009-07,TX,Texas,COM,commercial,9.48,cents per kilowatt-hour
2009-07,TX,Texas,IND,industrial,6.23,cents per kilowatt-hour
2009-07,UT,Utah,COM,commercial,7.42,cents per kilowatt-hour
2009-07,UT,Utah,IND,industrial,5.49,cents per kilowatt-hour
2009-07,VT,Vermont,COM,commercial,12.94,cents per kilowatt-hour
2009-07,VT,Vermont,IND,industrial,9.05,cents per kilowatt-hour
2009-07,VA,Virginia,COM,commercial,7.76,cents per kilowatt-hour
2009-07,VA,Virginia,IND,industrial,6.55,cents per kilowatt-hour
2009-07,WA,Washington,COM,commercial,6.83,cents per kilowatt-hour
2009-07,WA,Washington,IND,industrial,4.44,cents per kilowatt-hour
2009-07,WV,West Virginia,COM,commercial,6.49,cents per kilowatt-hour
2015-05,OK,Oklahoma,COM,commercial,7.37,cents per kilowatt-hour
2015-05,OK,Oklahoma,IND,industrial,5.4,cents per kilowatt-hour
2015-05,OR,Oregon,COM,commercial,8.89,cents per kilowatt-hour
2015-05,OR,Oregon,IND,industrial,5.97,cents per kilowatt-hour
2015-05,PA,Pennsylvania,COM,commercial,9.58,cents per kilowatt-hour
2015-05,PA,Pennsylvania,IND,industrial,6.97,cents per kilowatt-hour
2015-06,NV,Nevada,COM,commercial,9.38,cents per kilowatt-hour
2015-06,NV,Nevada,IND,industrial,7.28,cents per kilowatt-hour
2007-07,NV,Nevada,COM,commercial,10.13,cents per kilowatt-hour
2007-07,NV,Nevada,IND,industrial,10.27,cents per kilowatt-hour
2007-07,NH,New Hampshire,COM,commercial,14.12,cents per kilowatt-hour
2007-07,NH,New Hampshire,IND,industrial,12.31,cents per kilowatt-hour
2007-07,NJ,New Jersey,COM,commercial,15.36,cents per kilowatt-hour
2007-07,NJ,New Jersey,IND,industrial,10.87,cents per kilowatt-hour
2007-07,NM,New Mexico,COM,commercial,7.56,cents per kilowatt-hour
2007-07,NM,New Mexico,IND,industrial,5.85,cents per kilowatt-hour
2007-07,NY,New York,COM,commercial,16.95,cents per kilowatt-hour
2007-07,NY,New York,IND,industrial,9.18,cents per kilowatt-hour
2007-07,NC,North Carolina,COM,commercial,7.71,cents per kilowatt-hour
2007-07,NC,North Carolina,IND,industrial,5.94,cents per kilowatt-hour
2007-07,ND,North Dakota,COM,commercial,6.99,cents per kilowatt-hour
2007-07,ND,North Dakota,IND,industrial,5.48,cents per kilowatt-hour
2020-05,TX,Texas,COM,commercial,7.57,cents per kilowatt-hour
2020-05,TX,Texas,IND,industrial,4.94,cents per kilowatt-hour
2020-05,UT,Utah,COM,commercial,8.83,cents per kilowatt-hour
2020-05,UT,Utah,IND,industrial,6.01,cents per kilowatt-hour
2020-05,VT,Vermont,COM,commercial,16.79,cents per kilowatt-hour
2020-05,VT,Vermont,IND,industrial,11.17,cents per kilowatt-hour
2020-05,VA,Virginia,COM,commercial,7.67,cents per kilowatt-hour
2020-05,VA,Virginia,IND,industrial,6.17,cents per kilowatt-hour
2020-05,WNC,West North Central,COM,commercial,10.14,cents per kilowatt-hour
2009-07,WY,Wyoming,IND,industrial,5.07,cents per kilowatt-hour
2009-07,NEW,New England,COM,commercial,15.1,cents per kilowatt-hour
2009-07,NEW,New England,IND,industrial,13.55,cents per kilowatt-hour
2009-07,MAT,Middle Atlantic,COM,commercial,14.26,cents per kilowatt-hour
2009-07,MAT,Middle Atlantic,IND,industrial,8.03,cents per kilowatt-hour
2009-07,ENC,East North Central,COM,commercial,9.42,cents per kilowatt-hour
2009-07,ENC,East North Central,IND,industrial,6.86,cents per kilowatt-hour
2009-07,WNC,West North Central,COM,commercial,8.27,cents per kilowatt-hour
2009-07,WNC,West North Central,IND,industrial,6.49,cents per kilowatt-hour
2009-07,SAT,South Atlantic,COM,commercial,9.54,cents per kilowatt-hour
2009-07,SAT,South Atlantic,IND,industrial,6.76,cents per kilowatt-hour
2009-07,ESC,East South Central,COM,commercial,9.29,cents per kilowatt-hour
2009-07,ESC,East South Central,IND,industrial,5.99,cents per kilowatt-hour
2009-07,WSC,West South Central,COM,commercial,8.87,cents per kilowatt-hour
2009-07,WSC,West South Central,IND,industrial,5.88,cents per kilowatt-hour
2009-07,MTN,Mountain,COM,commercial,9.07,cents per kilowatt-hour
2009-07,MTN,Mountain,IND,industrial,7.01,cents per kilowatt-hour
2020-05,SD,South Dakota,COM,commercial,9.32,cents per kilowatt-hour
2020-05,SD,South Dakota,IND,industrial,7.68,cents per kilowatt-hour
2020-05,TN,Tennessee,COM,commercial,10.58,cents per kilowatt-hour
2020-05,TN,Tennessee,IND,industrial,5.14,cents per kilowatt-hour
2009-03,KS,Kansas,COM,commercial,7.8,cents per kilowatt-hour
2009-03,KS,Kansas,IND,industrial,6.14,cents per kilowatt-hour
2007-07,MT,Montana,COM,commercial,8.34,cents per kilowatt-hour
2007-07,MT,Montana,IND,industrial,5.19,cents per kilowatt-hour
2007-07,NE,Nebraska,COM,commercial,7.04,cents per kilowatt-hour
2007-07,NE,Nebraska,IND,industrial,5.56,cents per kilowatt-hour
2020-06,NE,Nebraska,COM,commercial,9.55,cents per kilowatt-hour
2020-06,NE,Nebraska,IND,industrial,7.75,cents per kilowatt-hour
2015-06,NH,New Hampshire,COM,commercial,14.63,cents per kilowatt-hour
2015-06,NH,New Hampshire,IND,industrial,12.18,cents per kilowatt-hour
2006-02,UT,Utah,COM,commercial,5.8,cents per kilowatt-hour
2006-02,UT,Utah,IND,industrial,3.77,cents per kilowatt-hour
2006-02,VT,Vermont,COM,commercial,11.4,cents per kilowatt-hour
2006-02,VT,Vermont,IND,industrial,8.34,cents per kilowatt-hour
2006-02,VA,Virginia,COM,commercial,6.08,cents per kilowatt-hour
2006-02,VA,Virginia,IND,industrial,4.51,cents per kilowatt-hour
2015-10,CO,Colorado,COM,commercial,9.91,cents per kilowatt-hour
2015-10,CO,Colorado,IND,industrial,7.44,cents per kilowatt-hour
2015-10,CT,Connecticut,COM,commercial,15.84,cents per kilowatt-hour
2015-10,CT,Connecticut,IND,industrial,12.78,cents per kilowatt-hour
2020-05,WA,Washington,COM,commercial,9.02,cents per kilowatt-hour
2020-05,WA,Washington,IND,industrial,4.66,cents per kilowatt-hour
2007-07,WV,West Virginia,IND,industrial,4.07,cents per kilowatt-hour
2007-07,WI,Wisconsin,COM,commercial,8.99,cents per kilowatt-hour
2007-07,WI,Wisconsin,IND,industrial,6.54,cents per kilowatt-hour
2007-08,NJ,New Jersey,COM,commercial,15.24,cents per kilowatt-hour
2007-08,NJ,New Jersey,IND,industrial,12.17,cents per kilowatt-hour
2007-08,NM,New Mexico,COM,commercial,7.88,cents per kilowatt-hour
2007-08,NM,New Mexico,IND,industrial,6.02,cents per kilowatt-hour
2007-08,NY,New York,COM,commercial,17.2,cents per kilowatt-hour
2007-08,NY,New York,IND,industrial,9.39,cents per kilowatt-hour
2007-08,NC,North Carolina,COM,commercial,7.64,cents per kilowatt-hour
2007-08,NC,North Carolina,IND,industrial,6.08,cents per kilowatt-hour
2007-08,ND,North Dakota,COM,commercial,6.86,cents per kilowatt-hour
2007-08,ND,North Dakota,IND,industrial,5.44,cents per kilowatt-hour
2007-09,MI,Michigan,COM,commercial,8.27,cents per kilowatt-hour
2007-09,MI,Michigan,IND,industrial,6.34,cents per kilowatt-hour
2007-08,TN,Tennessee,COM,commercial,8.01,cents per kilowatt-hour
2007-08,TN,Tennessee,IND,industrial,5.27,cents per kilowatt-hour
2007-08,TX,Texas,COM,commercial,9.91,cents per kilowatt-hour
2007-08,TX,Texas,IND,industrial,7.69,cents per kilowatt-hour
2007-08,UT,Utah,COM,commercial,6.61,cents per kilowatt-hour
2009-07,PACC,Pacific Contiguous,COM,commercial,13.45,cents per kilowatt-hour
2009-07,PACC,Pacific Contiguous,IND,industrial,8.98,cents per kilowatt-hour
2009-07,PACN,Pacific Noncontiguous,COM,commercial,18.19,cents per kilowatt-hour
2016-02,NV,Nevada,COM,commercial,8.57,cents per kilowatt-hour
2016-02,NV,Nevada,IND,industrial,5.15,cents per kilowatt-hour
2016-02,NH,New Hampshire,COM,commercial,14.75,cents per kilowatt-hour
2016-02,NH,New Hampshire,IND,industrial,12.69,cents per kilowatt-hour
2016-02,NJ,New Jersey,COM,commercial,11.7,cents per kilowatt-hour
2018-12,AL,Alabama,COM,commercial,11.15,cents per kilowatt-hour
2018-12,AL,Alabama,IND,industrial,5.81,cents per kilowatt-hour
2018-12,AK,Alaska,COM,commercial,19.51,cents per kilowatt-hour
2018-12,AK,Alaska,IND,industrial,16.34,cents per kilowatt-hour
2018-12,AZ,Arizona,COM,commercial,9.57,cents per kilowatt-hour
2018-12,AZ,Arizona,IND,industrial,5.92,cents per kilowatt-hour
2018-12,AR,Arkansas,COM,commercial,7.37,cents per kilowatt-hour
2018-12,AR,Arkansas,IND,industrial,5.33,cents per kilowatt-hour
2019-03,PACC,Pacific Contiguous,IND,industrial,8.5,cents per kilowatt-hour
2019-03,PACN,Pacific Noncontiguous,COM,commercial,25.22,cents per kilowatt-hour
2005-12,SC,South Carolina,COM,commercial,7.82,cents per kilowatt-hour
2005-12,SC,South Carolina,IND,industrial,4.76,cents per kilowatt-hour
2020-07,NV,Nevada,COM,commercial,7.45,cents per kilowatt-hour
2020-07,NV,Nevada,IND,industrial,7.09,cents per kilowatt-hour
2020-07,NH,New Hampshire,COM,commercial,14.45,cents per kilowatt-hour
2020-07,NH,New Hampshire,IND,industrial,12.53,cents per kilowatt-hour
2020-07,NJ,New Jersey,COM,commercial,12.97,cents per kilowatt-hour
2020-07,NJ,New Jersey,IND,industrial,10.93,cents per kilowatt-hour
2016-11,NV,Nevada,IND,industrial,3.19,cents per kilowatt-hour
2016-11,NH,New Hampshire,COM,commercial,14.67,cents per kilowatt-hour
2016-11,NH,New Hampshire,IND,industrial,12.32,cents per kilowatt-hour
2015-09,CA,California,COM,commercial,18.14,cents per kilowatt-hour
2015-09,CA,California,IND,industrial,13.76,cents per kilowatt-hour
2015-09,CO,Colorado,COM,commercial,10.21,cents per kilowatt-hour
2015-09,CO,Colorado,IND,industrial,7.56,cents per kilowatt-hour
2021-08,NJ,New Jersey,IND,industrial,11.24,cents per kilowatt-hour
2021-08,NM,New Mexico,COM,commercial,11.78,cents per kilowatt-hour
2021-08,NM,New Mexico,IND,industrial,6.3,cents per kilowatt-hour
2021-08,NY,New York,COM,commercial,17.54,cents per kilowatt-hour
2021-08,NY,New York,IND,industrial,6.55,cents per kilowatt-hour
2021-08,NV,Nevada,COM,commercial,8.08,cents per kilowatt-hour
2021-08,NV,Nevada,IND,industrial,7.69,cents per kilowatt-hour
2021-08,NH,New Hampshire,COM,commercial,15.73,cents per kilowatt-hour
2021-08,NH,New Hampshire,IND,industrial,13.3,cents per kilowatt-hour
2021-08,NJ,New Jersey,COM,commercial,13.22,cents per kilowatt-hour
2015-09,CT,Connecticut,COM,commercial,15.19,cents per kilowatt-hour
2015-09,CT,Connecticut,IND,industrial,12.64,cents per kilowatt-hour
2015-09,DE,Delaware,COM,commercial,10.14,cents per kilowatt-hour
2004-04,NM,New Mexico,COM,commercial,7.14,cents per kilowatt-hour
2004-04,NM,New Mexico,IND,industrial,4.97,cents per kilowatt-hour
2004-04,NY,New York,COM,commercial,11.71,cents per kilowatt-hour
2007-08,UT,Utah,IND,industrial,4.91,cents per kilowatt-hour
2007-08,VT,Vermont,COM,commercial,12.23,cents per kilowatt-hour
2020-07,NY,New York,IND,industrial,5.66,cents per kilowatt-hour
2020-07,NC,North Carolina,COM,commercial,8.77,cents per kilowatt-hour
2020-07,NC,North Carolina,IND,industrial,6.79,cents per kilowatt-hour
2020-08,IN,Indiana,COM,commercial,10.89,cents per kilowatt-hour
2020-08,IN,Indiana,IND,industrial,6.86,cents per kilowatt-hour
2020-08,IA,Iowa,COM,commercial,11.13,cents per kilowatt-hour
2020-08,IA,Iowa,IND,industrial,8.22,cents per kilowatt-hour
2020-08,KS,Kansas,COM,commercial,10.66,cents per kilowatt-hour
2020-08,KS,Kansas,IND,industrial,7.25,cents per kilowatt-hour
2020-09,CT,Connecticut,COM,commercial,15.62,cents per kilowatt-hour
2020-09,CT,Connecticut,IND,industrial,13.08,cents per kilowatt-hour
2009-04,DE,Delaware,IND,industrial,9.49,cents per kilowatt-hour
2005-12,SD,South Dakota,COM,commercial,6.14,cents per kilowatt-hour
2005-12,SD,South Dakota,IND,industrial,4.65,cents per kilowatt-hour
2005-12,TN,Tennessee,COM,commercial,7.71,cents per kilowatt-hour
2005-12,TN,Tennessee,IND,industrial,4.97,cents per kilowatt-hour
2005-12,TX,Texas,COM,commercial,9.51,cents per kilowatt-hour
2005-12,TX,Texas,IND,industrial,8.02,cents per kilowatt-hour
2005-12,UT,Utah,COM,commercial,5.39,cents per kilowatt-hour
2005-12,UT,Utah,IND,industrial,3.62,cents per kilowatt-hour
2005-12,VT,Vermont,COM,commercial,11.47,cents per kilowatt-hour
2005-12,VT,Vermont,IND,industrial,7.97,cents per kilowatt-hour
2005-12,VA,Virginia,COM,commercial,6.11,cents per kilowatt-hour
2005-12,VA,Virginia,IND,industrial,4.56,cents per kilowatt-hour
2005-12,WA,Washington,COM,commercial,6.52,cents per kilowatt-hour
2005-12,WA,Washington,IND,industrial,4.62,cents per kilowatt-hour
2005-12,WV,West Virginia,COM,commercial,5.46,cents per kilowatt-hour
2005-12,WV,West Virginia,IND,industrial,3.81,cents per kilowatt-hour
2005-12,WI,Wisconsin,COM,commercial,7.78,cents per kilowatt-hour
2005-12,WI,Wisconsin,IND,industrial,5.51,cents per kilowatt-hour
2005-12,WY,Wyoming,COM,commercial,5.89,cents per kilowatt-hour
2005-12,WY,Wyoming,IND,industrial,3.86,cents per kilowatt-hour
2005-12,NEW,New England,COM,commercial,12.61,cents per kilowatt-hour
2005-12,NEW,New England,IND,industrial,10,cents per kilowatt-hour
2004-04,HI,Hawaii,COM,commercial,15.63,cents per kilowatt-hour
2004-04,HI,Hawaii,IND,industrial,12.81,cents per kilowatt-hour
2004-04,ID,Idaho,COM,commercial,5.34,cents per kilowatt-hour
2004-04,ID,Idaho,IND,industrial,3.71,cents per kilowatt-hour
2004-04,IL,Illinois,COM,commercial,7.46,cents per kilowatt-hour
2004-04,IL,Illinois,IND,industrial,4.46,cents per kilowatt-hour
2004-04,IN,Indiana,COM,commercial,6.3,cents per kilowatt-hour
2004-04,IN,Indiana,IND,industrial,4.07,cents per kilowatt-hour
2004-04,IA,Iowa,COM,commercial,6.44,cents per kilowatt-hour
2007-07,PACN,Pacific Noncontiguous,COM,commercial,18.15,cents per kilowatt-hour
2007-07,PACN,Pacific Noncontiguous,IND,industrial,17.11,cents per kilowatt-hour
2004-04,NY,New York,IND,industrial,7.01,cents per kilowatt-hour
2004-04,NC,North Carolina,COM,commercial,6.54,cents per kilowatt-hour
2004-04,NC,North Carolina,IND,industrial,4.55,cents per kilowatt-hour
